movie_index,production_company,movie_id
372,DreamWorks Animation,5559
373,Walt Disney Pictures,594530
373,Pixar,594530
374,Cinesite Animation,481084
374,Nitrogen Studios Canada,481084
374,Bron Studios,481084
374,Metro-Goldwyn-Mayer,481084
374,Creative Wealth Media Finance,481084
374,The Jackal Group,481084
375,DreamWorks Animation,295693
376,Walt Disney Pictures,352812
376,Walt Disney Animation Studios,352812
377,Pixar,258152
378,Películas Pendelton,227738
378,Canal+ España,227738
378,Zeta Studios,227738
378,ONO,227738
378,TV3,227738
378,Ilion Animation Studios,227738
378,TVE,227738
378,Warner Bros. Entertainment España,227738
379,Mattel,16418
379,Rainmaker Entertainment,16418
380,Mattel,91342
380,Rainmaker Entertainment,91342
381,Toei Animation,287590
382,Dream Factory Group,333667
382,Reel FX Creative Studios,333667
382,Mandoo Pictures,333667
382,Eracme Entertainment,333667
382,Summit Entertainment,333667
382,Huayi Brothers Pictures 浙江华谊兄弟影业,333667
382,Tencent Pictures,333667
383,Blue Sky Studios,57800
383,20th Century Fox Animation,57800
383,20th Century Fox,57800
384,Illumination,324852
384,Universal Pictures,324852
385,74 Entertainment,1064307
385,Qvisten Animation,1064307
386,GFM Animation,567811
386,L'Atelier Animation,567811
386,Align,567811
386,The Happy Producers,567811
386,Fulwell 73 Productions,567811
387,Metro-Goldwyn-Mayer,639721
387,Bron Studios,639721
387,BermanBraun,639721
387,Cinesite Animation,639721
387,Nitrogen Studios Canada,639721
388,Illumination,229405
388,Universal Pictures,229405
389,Paramount Animation,598331
389,Reel FX Creative Studios,598331
389,WWE Studios,598331
389,Walden Media,598331
389,Paramount Pictures,598331
390,DreamWorks Animation,459151
391,DreamWorks Animation,53985
392,OLM,571891
392,The Pokémon Company,571891
392,Shogakukan,571891
392,TV Tokyo,571891
392,jeki,571891
392,TOHO,571891
392,Shogakukan-Shueisha Productions,571891
392,Pikachu Project,571891
392,TakaraTomy,571891
392,Sprite Animation Studios,571891
393,A. Film Production,25741
393,Anima Vitae,25741
393,Cinemaker,25741
393,Animaker,25741
393,Ulysses Filmproduktion,25741
393,Europool,25741
393,Magma Films,25741
393,TV 2,25741
393,The Weinstein Company,25741
393,YLE,25741
393,UFA,25741
393,Nordisk Film & TV Fond,25741
393,Telepool,25741
393,Eurimages,25741
393,MEDIA Programme of the European Union,25741
394,Warner Bros. Animation,322456
394,The LEGO Group,322456
394,DC Entertainment,322456
395,Motion Investment Group,49953
395,nWave Pictures,49953
395,Illuminata Pictures,49953
395,StudioCanal,49953
395,Around the World in 50 Years,49953
396,DNA Productions,9906
396,Playtone,9906
396,Legendary Pictures,9906
396,Warner Bros. Pictures,9906
397,Disney Television Animation,218836
397,Prana Animation Studios,218836
397,DisneyToon Studios,218836
397,Walt Disney Pictures,218836
397,Prana Studios,218836
398,Lucasfilm Ltd.,980804
398,Atomic Cartoons,980804
398,The LEGO Group,980804
399,Columbia Pictures,813258
399,Sony Pictures Animation,813258
400,Pixar,811367
401,A. Film Production,778819
401,Pop Up Production,778819
401,Sudoku ApS,778819
401,Noori Pictures,778819
402,Walt Disney Pictures,774741
402,Bardel Entertainment,774741
403,MoPA,476719
403,Illogic Studios,476719
404,Paramount Animation,609271
404,Big Kid Pictures,609271
404,DNEG,609271
405,Toei Animation,79082
406,Illumination,366142
407,Polygon Pictures,492719
408,Kare Kare Film,355066
408,Anima Istanbul,355066
409,Bazelevs,164372
409,Voronezh Animation Studio,164372
410,Sola Digital Arts,460790
410,Stage 6 Films,460790
410,Lucent Pictures Entertainment,460790
411,Imagi Animation Studios,1273
411,Mirage Studios,1273
412,Timeless Films,1001865
412,Axis Studios,1001865
413,Columbia Pictures,459159
413,Sony Pictures Animation,459159
414,Skydance Animation,592983
414,Skydance Animation,592983
415,Illumination,286558
415,universal Pictures Video,286558
415,Universal Pictures,286558
416,Lucasfilm Ltd.,13924
416,Lucasfilm Computer Graphics Project,13924
417,Flying Bark Productions,520946
417,Screen Australia,520946
417,ScreenWest,520946
417,ReDefine,520946
417,Studio 100,520946
417,Siamese,520946
417,Create NSW,520946
417,Lotterywest,520946
417,Studio 100 Film,520946
418,Polygon Pictures,536115
419,Warner Bros. Animation,382512
419,DC Entertainment,382512
419,The LEGO Group,382512
420,Original Force Animation,375107
420,GFM Animation,375107
420,Wanda Pictures,375107
421,The Kerner Entertainment Company,137116
421,Columbia Pictures,137116
421,Sony Pictures Animation,137116
421,LStar Capital,137116
421,Wanda Pictures,137116
422,Simka Entertainment,264419
422,Huevocartoon Producciones,264419
422,Videocine,264419
423,Voronezh Animation Studio,292014
423,Bazelevs,292014
423,Cinema Foundation of Russia,292014
424,Warner Bros. Animation,396330
424,DC Entertainment,396330
424,The LEGO Group,396330
425,Walt Disney Pictures,9982
425,Walt Disney Feature Animation,9982
426,Entertainment One,778810
426,Anton Capital Entertainment,778810
426,Main Journey,778810
426,Caramel Films,778810
426,L'Atelier Animation,778810
426,SND,778810
426,M6 Films,778810
427,Alcon Entertainment,748783
427,DNEG,748783
427,Wayfarer Studios,748783
427,One Cool Group,748783
427,Stage 6 Films,748783
427,Andrews McMeel Entertainment,748783
427,John Cohen Productions,748783
428,DreamWorks Animation,26840
428,Pacific Data Images,26840
429,Universal Pictures,553903
429,Illumination,553903
430,Warner Animation Group,385103
430,Warner Bros. Pictures,385103
430,Atlas Entertainment,385103
430,1492 Pictures,385103
430,Reel FX Creative Studios,385103
431,3QU Media,570480
431,Cinesite Animation,570480
431,Storyoscopic Films,570480
431,Vanguard Animation,570480
431,WV Enterprises,570480
432,Vanguard Animation,466876
432,3QU Media,466876
432,SC Films International,466876
432,Cinesite Animation,466876
432,Aniventure,466876
433,Illumination,403052
434,DreamWorks Animation,79379
435,Toei Animation,304023
435,Aniplex,304023
435,Graphinica,304023
436,Sony Pictures Animation,13690
436,Reel FX Creative Studios,13690
436,Sony Pictures Home Entertainment,13690
437,DreamWorks Animation,10555
438,Columbia Pictures,153518
438,Rovio Entertainment,153518
438,Rovio Animation,153518
439,CTB Film Company,394759
439,Voronezh Animation Studio,394759
439,Nashe Kino,394759
439,Cinema Foundation of Russia,394759
440,Light Chaser Animation Studios,1089654
441,Cinema Gypsy Productions,1084153
441,RTG Features,1084153
441,Modern Toons,1084153
441,Waffle Iron Entertainment,1084153
441,Lengi Studios,1084153
441,RB Venture Partners,1084153
441,Assemblage Entertainment,1084153
441,Ashland Hill Media Finance,1084153
441,Rabbits Black,1084153
442,TOHO,1047091
442,Shirogumi,1047091
442,GEMSTONE Creative Label,1047091
443,Jellyfish Pictures,927254
443,The Roald Dahl Story Company,927254
443,Netflix Animation Studios,927254
444,Walt Disney Animation Studios,88096
444,Walt Disney Pictures,88096
445,Dan Krech Productions,15213
445,IDT Entertainment,15213
445,Arc Productions,15213
446,DreamWorks Animation,58508
446,Pacific Data Images,58508
447,20th Century Fox Animation,79218
447,Blue Sky Studios,79218
447,Reel FX Creative Studios,79218
448,Nickelodeon Movies,400157
448,Paramount Animation,400157
448,Ilion Animation Studios,400157
448,Paramount Pictures,400157
449,Singing Frog Studio,366656
449,Shout Kids,366656
449,CarpeDiem Film & TV,366656
450,4 Cats Pictures,452773
450,Lightbox Animation Studios,452773
450,Ikiru Films,452773
450,Lightbox Entertainment,452773
450,Mogambo Films,452773
450,Telefónica Studios,452773
450,Tadeo Jones y el Secreto de Midas,452773
450,Paramount Pictures Spain,452773
450,Telecinco Cinema,452773
451,Pixomondo Munich,261103
451,Screen Australia,261103
451,Buzz Studios,261103
451,Studio 100 Media,261103
451,Screen NSW,261103
451,Flying Bark Productions,261103
451,ZDF,261103
451,Fish Blowing Bubbles,261103
451,M.A.R.K. 13,261103
452,O Entertainment,9907
452,Nickelodeon Movies,9907
452,Paramount Pictures,9907
453,Walt Disney Pictures,897192
453,Bardel Entertainment,897192
454,Yi Animation,839803
454,Glowing Studios,839803
455,Yoshimoto Kogyo,655437
455,STUDIO4℃,655437
456,Exodus Film Group,14248
456,Sparx Animation Studios,14248
457,TV 2,10797
457,Nordisk Film Denmark,10797
457,A. Film Production,10797
457,Det Danske Filminstitut,10797
457,Magic Light Pictures,10797
458,Columbia Pictures,27042
458,Sony Pictures Imageworks,27042
459,Original Force Animation,454458
459,Reel FX Creative Studios,454458
459,Alibaba Pictures Group,454458
459,STXfilms,454458
460,Big Idea Productions,15511
460,Universal Pictures,15511
460,Starz Animation,15511
460,Arc Productions,15511
460,Veggie Pirates Productions,15511
461,Cartoon Network Studios,50337
461,Cartoon Network Movies,50337
462,Warner Bros. Animation,353595
462,DC Entertainment,353595
462,The LEGO Group,353595
463,"The Department of Trade, Industry and Competition of South Africa",133931
463,The National Film and Video Foundation of South Africa,133931
463,Wonderful Works,133931
463,120dB Films,133931
463,Triggerfish,133931
464,Warner Bros. Animation,392536
464,Hanna-Barbera Cartoons,392536
464,The LEGO Group,392536
465,The Weinstein Company,68179
465,Kaleidoscope TWC,68179
465,Rainmaker Entertainment,68179
465,GRF Productions,68179
466,DreamWorks Animation Television,1329336
467,DreamWorks Animation Television,1046032
468,House of Cool Studios,387893
468,Blue Sky Studios,387893
468,20th Century Fox Animation,387893
468,Arc Productions,387893
469,Studio Ghibli,683127
469,NHK,683127
469,NHK Enterprises,683127
470,Warner Bros. Animation,300424
470,The LEGO Group,300424
470,DC Entertainment,300424
471,nWave Pictures,509730
471,Belga Productions,509730
471,Charades,509730
472,Action Synthese,16455
472,Les Films Action,16455
472,SPZ Entertainment,16455
472,bolexbrothers,16455
472,Pathé Renn Productions,16455
472,France 2 Cinéma,16455
472,UK Film Council,16455
472,Pricel,16455
472,Pathe,16455
472,Pathé,16455
473,Ulysses Filmproduktion,432383
473,Fabrique d'images,432383
473,A. Film Production,432383
473,MEDIA Programme of the European Union,432383
473,Majestic Filmproduktion,432383
473,Telepool,432383
473,Global Screen,432383
473,Fox International Productions Germany,432383
473,CNC,432383
474,Lucasfilm Ltd.,302429
474,Lucasfilm Animation,302429
475,Ilion Animation Studios,16866
475,Handmade Films,16866
475,Atresmedia,16866
476,Lightbox Animation Studios,676701
476,4 Cats Pictures,676701
476,Ikiru Films,676701
476,Telecinco Cinema,676701
477,20th Century Fox Animation,21044
477,Blue Sky Studios,21044
478,China Lion Entertainment Production,664236
478,HB Wink Animation,664236
478,Timeless Films,664236
478,Tolerable Entertainment,664236
478,Huayi Brothers Pictures 浙江华谊兄弟影业,664236
479,Blender Foundation,10378
480,Mainframe Entertainment,48567
481,POP6,52010
481,Good Story Productions,52010
481,Codex Pictures,52010
482,Mattel,377897
482,Rainmaker Entertainment,377897
483,Walt Disney Pictures,50321
483,ImageMovers Digital,50321
484,Walt Disney Pictures,151960
484,DisneyToon Studios,151960
485,Atomic Cartoons,1359227
486,The LEGO Group,1154598
487,,306963
488,Illumination,624995
489,Blue Sky Studios,367326
489,20th Century Fox,367326
489,20th Century Fox Animation,367326
490,ONF | NFB,129067
491,TOHO,180272
491,Shirogumi,180272
491,Robot Communications,180272
492,Audiovisual Aval SGR,146381
492,Atresmedia,146381
492,Aliwood Mediterráneo Producciones,146381
492,"Gobierno de Cantabria, Consejería de Cultura, Turismo y Deporte",146381
492,Kandor Graphics,146381
492,ICO,146381
492,Out Of The Box Features,146381
492,Timeless Films,146381
493,Lucasfilm Ltd.,12180
493,Lucasfilm Animation,12180
493,Warner Bros. Pictures,12180
494,Lofty Sky Pictures,949000
494,Téléfilm Canada,949000
495,Sony Pictures Animation,51170
495,Reel FX Creative Studios,51170
495,Sony Pictures Home Entertainment,51170
496,Rocket Pictures,370567
496,Paramount Animation,370567
496,Metro-Goldwyn-Mayer,370567
496,Paramount Pictures,370567
497,3QU Media,354279
497,Storyoscopic Films,354279
497,Vanguard Animation,354279
497,WV Enterprises,354279
497,Cinesite Animation,354279
498,Production I.G,265805
499,Technicolor Animation,77499
499,Mattel,77499
500,Mattel,355111
500,Rainmaker Entertainment,355111
501,Vanguard Animation,14175
501,Ealing Studios,14175
501,UK Film Council,14175
501,Odyssey Entertainment,14175
501,Walt Disney Pictures,14175
502,Reel FX Creative Studios,175574
502,Relativity Media,175574
503,uFilm,368940
503,StudioCanal,368940
503,nWave Pictures,368940
503,Illuminata Pictures,368940
503,Summit Entertainment,368940
504,Blockade Entertainment,234004
504,CNHK Media China,234004
504,Rainmaker Entertainment,234004
505,Blue Sky Studios,278154
505,20th Century Fox Animation,278154
505,20th Century Fox,278154
506,Triggerfish,823610
507,StudioCanal,753601
507,Cottonwood Media,753601
507,uMedia,753601
507,uFund,753601
508,Blue Sky Studios,48610
509,Vanguard Animation,11802
509,Starz Animation,11802
510,GulfStream Pictures,335777
510,Redrover,335777
510,ToonBox Entertainment,335777
510,Open Road Films,335777
511,Primeworks Studios,639999
511,WAU Animation,639999
512,Walt Disney Pictures,141423
512,Pixar,141423
513,Nitrogen Studios Canada,18224
513,Good Story Productions,18224
513,Creative Capers Entertainment,18224
513,The LEGO Group,18224
513,Miramax,18224
514,HiT Entertainment,349112
514,Arc Productions,349112
515,Mattel,361380
515,Arc Productions,361380
516,Ambient Entertainment,50135
516,Constantin Film,50135
517,MFM,411221
517,Arcadia Motion Pictures,411221
517,Atresmedia,411221
517,Tangent Animation,411221
517,Pachacamac Film,411221
517,BD Animation,411221
517,Capitán Araña,411221
517,Viva Kids,411221
518,GulfStream Pictures,227783
518,Redrover,227783
518,ToonBox Entertainment,227783
519,DreamWorks Animation,1088561
519,Universal Pictures,1088561
520,Cinesite Animation,756397
520,Aniventure,756397
520,Rosebud Enterprises (GB),756397
520,GFM Animation,756397
521,DreamWorks Animation,118249
522,Pixar,449621
523,Lionsgate,12819
523,Crest Animation,12819
524,Pixar,265447
525,Illumination,579524
525,Universal Pictures,579524
526,Production I.G,271924
527,Sony Pictures Animation,411840
527,WWE Studios,411840
527,Rainmaker Entertainment,411840
528,Mattel Creations,434757
528,Mattel,434757
528,Rainmaker Entertainment,434757
529,DreamWorks Animation,981424
530,Nickelodeon Movies,831815
531,Illumination,366141
532,Monsta Studios,616473
532,Astro Shaw,616473
533,A. Film Production,13517
533,Futurikon,13517
533,Eurimages,13517
533,Ulysses Filmproduktion,13517
533,TPS Star,13517
533,Fís Éireann/Screen Ireland,13517
533,Magma Films,13517
533,CNC,13517
533,MEDIA Programme of the European Union,13517
533,The Danish Film Institute,13517
533,SND,13517
533,Gébéka Films,13517
534,Polygon Pictures,357390
535,Mattel,476631
535,Arc Productions,476631
535,Rainmaker Studios,476631
536,Mainframe Entertainment,30178
536,Sony Pictures Home Entertainment,30178
536,Red Wagon Entertainment,30178
537,Exodus Film Group,217057
538,Summertime Entertainment,59981
538,Prana Animation Studios,59981
538,Clarius Entertainment,59981
539,Mattel Playground Productions,316322
539,Mattel,316322
540,DandeLion Animation Studio,1249728
540,Toei Animation,1249728
541,Vanguard Animation,1008102
541,Kintop Pictures,1008102
541,Riverstone Pictures,1008102
541,ReDefine,1008102
541,Virtuso Productions,1008102
541,Lipsync Productions,1008102
541,REP Productions 6 Ltd.,1008102
542,Marvy Jack,989937
542,Alfred Imageworks,989937
543,DreamWorks Animation,51256
544,AnimagicNet A/S,14453
544,Free Jimmy Productions,14453
544,Storm Films,14453
544,Storm Studios,14453
544,Modelink,14453
545,nWave Pictures,113594
545,uFilm,113594
545,StudioCanal,113594
545,Around the World in 50 Years,113594
545,Paradis Films,113594
545,Eagle Pictures,113594
545,Anton Capital Entertainment,113594
545,Canal+,113594
545,Illuminata Pictures,113594
546,Agir,454699
546,Ambient Entertainment,454699
546,Timeless Films,454699
546,United Entertainment,454699
546,Mack Media,454699
547,Mack Media,1316147
547,Mack Animation,1316147
547,MACK Magic,1316147
547,Timeless Films,1316147
547,Warner Bros. International Television Production Germany,1316147
548,O Entertainment,40707
548,DNA Productions,40707
548,Frederator Studios,40707
548,Nickelodeon Animation Studio,40707
549,DNA Productions,40706
549,O Entertainment,40706
549,Frederator Studios,40706
549,Nickelodeon Animation Studio,40706
550,Illumination,366143
551,DreamWorks Animation,24884
552,Entertainment Studios Motion Pictures,416153
552,Iervolino Entertainment,416153
552,Lionsgate,416153
552,Assemblage Entertainment,416153
553,Warner Bros. Animation,370086
554,Copenhagen Bombay,257951
554,Copenhagen Bombay Sverige,257951
554,Noble Entertainment,257951
554,Film i Väst,257951
555,Wonderworld Studios,16460
555,20th Century Fox Home Entertainment,16460
555,Paws,16460
555,Animation Picture Company,16460
555,Davis Entertainment,16460
555,Digiart Productions,16460
556,Crest Animation,227425
556,Lionsgate,227425
557,ICON Creative Studio,1550797
557,Disney Television Animation,1550797
558,Gullane Entretenimento,1192209
558,VideoFilmes,1192209
558,Symbiosys Technologies,1192209
558,NIP,1192209
558,Globo Filmes,1192209
558,Telecine,1192209
558,ProAC,1192209
558,Agência Nacional do Cinema - ANCINE,1192209
558,Banco Regional de Desenvolvimento do Extremo Sul,1192209
558,Fundo Setorial do Audiovisual,1192209
558,Imagem Filmes,1192209
558,Secretaria de Cultura e Economia Criativa do Estado de São Paulo,1192209
558,Secretaria Especial da Cultura,1192209
559,Like A Photon Creative,1189423
559,Universal Pictures (Australasia),1189423
559,Cosmic Dino Studio,1189423
559,Eclectik Vision,1189423
559,Alceon Entertainment Partners,1189423
560,Beijing Cheering Times Culture & Entertainment,1154478
560,Yi Animation,1154478
560,Baination,1154478
561,Shirogumi,1059572
561,TOHO,1059572
561,ADK,1059572
561,Shin-Ei Animation,1059572
561,Futabasha,1059572
561,TV Asahi,1059572
562,DreamWorks Animation Television,1045944
563,Sonic Team,57982
563,SEGA,57982
563,Marza Animation Planet,57982
563,TFC,57982
564,Killedthecat Productions,914533
564,Sheridan College,914533
565,Pure Imagination Studios,851281
565,Capcom,851281
566,Bardel Entertainment,774825
566,Walt Disney Pictures,774825
567,Yash Raj Films,20653
567,Disney World Cinema,20653
568,Nightwheel Pictures,561147
569,Medusa Film,74658
569,Nickelodeon Animation Studio,74658
569,Paramount Pictures,74658
569,Rainbow,74658
570,France 3 Cinéma,205048
570,Studio Xilam,205048
571,Mattel Playground Productions,417047
571,Rainmaker Entertainment,417047
571,Mattel,417047
572,Walt Disney Pictures,1392796
572,Bardel Entertainment,1392796
573,TMS Entertainment,1027159
574,International Digital Artist (IDA),62368
574,Studio Anima,62368
575,Arc Productions,269509
575,Melmoth Films,269509
575,Sprout Pictures,269509
575,D’Arblay Films,269509
575,Dorado Media and Capital,269509
575,Align,269509
575,Space Age Films,269509
575,Toonz Media Group,269509
576,IAM Entertainment,159370
576,Mimic Productions,159370
577,Monsta Studios,378102
578,Mattel,415749
578,Arc Productions,415749
579,Animation Picture Company,19508
579,Davis Entertainment,19508
579,Paws,19508
579,20th Century Fox Home Entertainment,19508
579,Digiart Productions,19508
580,Studio 100 Animation,339669
580,Flying Bark Productions,339669
580,Telegael,339669
580,Assemblage Entertainment,339669
580,Screen Australia,339669
580,Screen NSW,339669
580,Studio 100 Film,339669
581,Sprite Animation Studios,429005
581,OLM,429005
582,TAT Productions,939338
582,Apollo Films,939338
582,France 3 Cinéma,939338
582,France Télévisions,939338
582,Canal+,939338
582,CNC,939338
582,Sacem,939338
582,Kinology,939338
583,Blue Sky Studios,421725
583,20th Century Fox Animation,421725
583,20th Century Fox,421725
584,O Entertainment,40708
584,DNA Productions,40708
584,Frederator Studios,40708
584,Nickelodeon Animation Studio,40708
585,Lionsgate,5393
585,Vanguard Animation,5393
585,Odyssey Entertainment,5393
585,BAF Berlin Animation Film,5393
585,BFC Berliner Film Companie,5393
586,Mainframe Entertainment,76789
587,Production I.G,39544
587,Fuji Television Network,39544
588,Silver Nitrate,19595
588,Wonderworld Studios,19595
588,Digi Art,19595
588,Digiart Productions,19595
588,FX Digital,19595
589,MIMO Studios,1146058
589,Like A Photon Creative,1146058
589,Macmillan Films,1146058
589,Cosmic Dino Studio,1146058
589,Alceon Entertainment Partners,1146058
589,Eclectik Vision,1146058
589,Screen Queensland,1146058
589,Sola Media,1146058
589,Maslow Entertainment,1146058
590,The Thinklab,987750
590,Kapers Animation,987750
590,TVE,987750
590,3 Doubles Producciones,987750
590,Particular Crowd,987750
591,Studio 100 Animation,974663
591,Flying Bark Productions,974663
591,Atlantika Films,974663
591,Siamese,974663
592,Flatland Productions,70665
593,Chaman Productions,11572
593,StudioCanal,11572
593,TVA International,11572
593,Studio Xilam,11572
593,TVA Films,11572
594,Timeless Films,638134
594,China Film Group Corporation,638134
595,DreamWorks Animation Television,462650
596,Shochiku Media Division,553833
596,CRAFTAR,553833
597,Eros International,256968
597,Media One Global Entertainment,256968
597,Menfond Electronic Art,256968
598,Studio Dadashow,211247
598,Next Entertainment World,211247
599,CNC,448779
599,Vanilla Seed,448779
599,Master Films,448779
599,TAT Productions,448779
599,PROCIREP,448779
599,France Télévisions,448779
599,Région Midi-Pyrénées,448779
600,Kanbar Entertainment,57089
600,The Weinstein Company,57089
601,Marvel Animation,763861
601,Arc Productions,763861
602,WAU Animation,1357359
602,Primeworks Studios,1357359
602,Komet Productions,1357359
602,Multimedia Development Corporation,1357359
603,Illumination,1207417
603,Universal Pictures,1207417
604,The LEGO Group,1153222
604,Pure Imagination Studios,1153222
604,Zebu Animation Studios,1153222
605,Ambient Entertainment,823609
605,Rothkirch Cartoon Film,823609
605,Timeless Films,823609
606,Mainframe Studios,812456
607,Walt Disney Animation Studios,16604
607,Walt Disney Pictures,16604
608,Nord-Ouest Films,419981
608,Studio O,419981
608,Canal+,419981
609,uFilm,13956
609,nWave Pictures,13956
609,Illuminata Pictures,13956
609,uMedia,13956
609,Summit Entertainment,13956
610,Next Entertainment World,435506
610,Odoltogi,435506
611,Head Gear Films,515789
611,Metrol Technology,515789
611,Red Star 3D,515789
611,Particular Crowd,515789
611,Metro Applied Intelligence,515789
611,Kaleidoscope Film Distribution,515789
611,Screen Orkshire,515789
612,JPL Films,413927
612,Unité Centrale,413927
612,Tchack,413927
612,ARTE France Cinéma,413927
613,Bazelevs,85315
613,"Animation Studio ""Petersburg""",85315
613,Riki Group,85315
614,Les Armateurs,139649
615,Anima Vitae,141614
615,Ulysses,141614
615,Cinemaker,141614
615,Tidal Films,141614
615,A. Film Production,141614
615,Universum Film,141614
615,Animaker,141614
616,Mili Pictures,408355
617,Blockade Entertainment,256766
617,AZ Works,256766
618,FlyingDog,965244
618,Production I.G,965244
618,Sola Digital Arts,965244
619,ARECT,839100
620,SC Films International,678287
620,Legacy Classics,678287
620,Andrews McMeel Entertainment,678287
620,One Cool Animation,678287
621,Evergreen Films LLC,18606
622,Mattel Television,738215
622,Mattel,738215
622,Mainframe Studios,738215
623,DreamWorks Animation,118248
624,The Harvey Entertainment Company,5833
624,Universal Pictures,5833
624,Universal Studios Home Entertainment,5833
625,Grindstone Entertainment Group,430474
625,The Thinklab,430474
625,The Kraken Films,430474
625,uMedia,430474
625,Propulsion,430474
625,Dragon Dreams,430474
625,Silver Reel,430474
625,Grid Animation,430474
626,Marvy Jack,1064835
626,Alfred Imageworks,1064835
627,nWave Pictures,1059264
627,Octopolis,1059264
627,A Contracorriente Films,1059264
628,Mattel Television,850818
628,Mattel,850818
628,Mainframe Studios,850818
629,Walt Disney Animation Studios,444341
630,Studio Kimchi,562416
631,Studio B Animation,499088
631,Studio 100 Media,499088
631,Flying Bark Productions,499088
632,DiC Entertainment,224990
633,Ambient Entertainment,10927
633,HanWay Films,10927
633,Morena Films,10927
634,Flame Ventures,15898
634,The Jim Henson Company,15898
634,The Weinstein Company,15898
634,Prana Studios,15898
635,Kickstart Entertainment,16652
635,BAF Berlin Animation Film,16652
636,The Animation Workshop,442018
637,Eros International,303457
637,Baweja Movies,303457
638,E-dehi Animation Studio,133248
638,CJ Entertainment,133248
639,DreamWorks Animation,85693
640,Light Chaser Animation Studios,1207123
641,Illumination,878357
642,DNA Productions,21865
642,O Entertainment,21865
643,Reel FX Creative Studios,48740
643,Warner Bros. Animation,48740
643,Warner Bros. Pictures,48740
644,DreamWorks Animation,82530
645,Pixar,483396
646,Big Idea Productions,265923
647,Kandor Productions,29192
647,Perro Verde Films,29192
647,Canal Sur,29192
647,TVG,29192
647,Televisión Pública de Canarias,29192
647,7 Región de Murcia,29192
647,Consejería de Cultura de la Junta de Andalucía,29192
647,YaYa! Films,29192
647,EiTB,29192
648,Pajarraco Films,450314
648,Aronnax Animation Studios,450314
649,Boréales,280391
649,Pathé,280391
649,Kissfilms,280391
649,M6 Films,280391
649,Cattleya,280391
649,uFilm,280391
650,Big Idea Productions,273307
651,DreamWorks Animation,607386
652,Mattel Creations,415838
652,Mattel,415838
653,Lionsgate,276905
653,Splash Entertainment,276905
653,Telegael,276905
653,Assemblage Entertainment,276905
653,Mandate International,276905
653,Dream Factory Group,276905
653,Discreet Arts Productions,276905
654,DreamWorks Animation Television,1239251
655,Mattel Television,1093349
655,Mattel,1093349
655,Mainframe Studios,1093349
655,"Cartoon Conrad Productions, Inc.",1093349
656,Riki Group,597845
656,"Animation Studio ""Petersburg""",597845
656,Cinema Foundation of Russia,597845
657,Studio 100 Media,681260
657,Studio B Animation,681260
657,Flying Bark Productions,681260
658,Sony Pictures Animation,71430
658,Columbia Pictures,71430
659,Paws,26728
659,Davis Entertainment,26728
659,Animation Picture Company,26728
659,20th Century Fox Home Entertainment,26728
659,Digiart Productions,26728
660,SSAnimnet Inc.,706712
660,Studio Animal,706712
661,Columbia Pictures,378236
661,Sony Pictures Animation,378236
661,LStar Capital,378236
662,Riki Group,506752
662,"Animation Studio ""Petersburg""",506752
662,Art Pictures Studio,506752
662,Cinema Foundation of Russia,506752
663,Exformat Films,497536
663,Igloo Studio,497536
663,RiFF Animation Studio,497536
664,Big Idea Productions,273318
665,Classic Media,31170
665,Crest Animation,31170
665,Kapow Pictures Pty Ltd,31170
666,Aniventure,539745
666,The Imaginarium,539745
666,Cinesite Animation,539745
666,Angel Studios,539745
667,Polygon Pictures,374191
668,Krayon Pictures,51485
669,Fathom Studios,20542
669,Electric Eye Entertainment Corporation,20542
670,Disney Television Animation,1389038
670,ICON Creative Studio,1389038
670,Wild Canary,1389038
671,Unearthed Films,169314
671,chainsaw kiss,169314
671,Draconian Films,169314
672,Kamikaze Douga,1062372
672,ANIMA,1062372
672,Bandai Namco Entertainment,1062372
672,SUNRISE,1062372
672,Bandai Namco Filmworks,1062372
673,Mattel Television,1012801
673,Mattel,1012801
673,Mainframe Studios,1012801
674,DreamWorks Animation,256346
675,Big Idea Productions,275136
676,Zanita Films,85358
676,Fís Éireann/Screen Ireland,85358
677,Big Idea Productions,273127
678,,346853
679,Bac Films,670497
679,Dargaud Média,670497
679,WunderWerk,670497
679,Belvision,670497
679,France 3 Cinéma,670497
679,WDR,670497
679,Gao Shan Pictures,670497
679,Leonine Studios,670497
679,France Télévisions,670497
679,Canal+,670497
679,Ciné+,670497
680,Licensing Brands,533715
680,Hollywood Licensing Group,533715
680,Luminescence,533715
680,Cinema Foundation of Russia,533715
681,CinéGroupe,23056
681,Anima Kids,23056
681,Bren Entertainment,23056
681,France 2 Cinéma,23056
681,Filmax Animation,23056
681,Filmax,23056
681,Canal+,23056
681,Téléfilm Canada,23056
681,CNC,23056
681,Vía Digital,23056
681,Castelao Productions,23056
682,Nitrogen Studios Canada,93399
682,HiT Entertainment,93399
683,THOUSAND DELIGHT PICTURES,369552
683,Le Vision Pictures,369552
683,Original Force Animation,369552
683,Helichenguang International Culture Media (Beijing),369552
683,Tencent Pictures,369552
683,Lionsgate,369552
683,Wanda Pictures,369552
684,L'Atelier Animation,1037858
685,Cool Beans,676685
685,A. Film Production,676685
685,Comet Films,676685
685,Katuni,676685
685,Le Pacte,676685
685,A Film Estonia,676685
686,Licensing Brands,923579
686,Luminescence,923579
686,Cinema Foundation of Russia,923579
687,Big Idea Productions,268893
688,SUNRISE,211358
689,Pixar,287095
689,Children's Television Workshop,287095
690,Martell Animation,47227
